"unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","facility_type","status","due_date","resolution_description","resolution_action_updated_date","community_board","bbl","borough","x_coordinate_state_plane","y_coordinate_state_plane","open_data_channel_type","park_facility_name","park_borough","vehicle_type","taxi_company_borough","taxi_pick_up_location","bridge_highway_name","bridge_highway_direction","road_ramp","bridge_highway_segment","latitude","longitude","location"
"58958967","2023-09-29T10:23:00.000","2023-09-30T09:45:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"11234","7502 AVENUE T","AVENUE T","ROYCE ST","BERGEN AVE",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.","2023-09-30T09:45:00.000","18 BROOKLYN","3084160029","BROOKLYN","1010198","166347","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.62322257788099","-73.90652741201642","
,  
(40.62322257788099, -73.90652741201642)"
"58966799","2023-09-29T10:23:00.000","2023-09-29T11:30:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11206","204 JEFFERSON STREET","JEFFERSON STREET","CENTRAL AVE","WILSON AVE",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-29T11:30:00.000","04 BROOKLYN","3031730028","BROOKLYN","1003994","194938","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.70171451954295","-73.92879237236949","
,  
(40.70171451954295, -73.92879237236949)"
"58965354","2023-09-29T10:20:00.000","2023-10-03T13:40:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11414","155-35 77 STREET","77 STREET","FAIRFIELD PL","156 AVE",,,"ADDRESS","HOWARD BEACH",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-10-03T13:40:00.000","10 QUEENS","4114570065","QUEENS","1024111","180718","ONLINE","Unspecified","QUEENS",,,,,,,,"40.66261615608433","-73.85632371803194","
,  
(40.66261615608433, -73.85632371803194)"
"58960583","2023-09-29T10:20:00.000","2023-09-29T19:30:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11106","34-48 9 STREET","9 STREET","34 AVE","35 AVE",,,"ADDRESS","ASTORIA",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-29T19:30:00.000","01 QUEENS","4003230046","QUEENS","1000845","217683","PHONE","Unspecified","QUEENS",,,,,,,,"40.764150403739414","-73.94009327926032","
,  
(40.764150403739414, -73.94009327926032)"
"58966688","2023-09-29T10:20:00.000","2023-09-30T13:40:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"11223","2088 OCEAN PARKWAY","OCEAN PARKWAY","AVENUE T","AVENUE U",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.","2023-09-30T13:40:00.000","15 BROOKLYN","3071080042","BROOKLYN","993806","157266","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.59832994751876","-73.96558922073541","
,  
(40.59832994751876, -73.96558922073541)"
"58966904","2023-09-29T10:20:00.000","2023-09-29T14:50:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11211","260 NORTH    9 STREET","NORTH    9 STREET","ROEBLING ST","HAVEMEYER ST",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection investigated this complaint and resolved the street flooding.","2023-09-29T14:50:00.000","01 BROOKLYN","3023147501","BROOKLYN","997231","200450","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.71685615644244","-73.95317280448553","
,  
(40.71685615644244, -73.95317280448553)"
"58956046","2023-09-29T10:20:00.000","2023-09-29T20:25:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"10463","3225 JOHNSON AVENUE","JOHNSON AVENUE","CAMBRIDGE AVE","W 235 ST",,,"ADDRESS","BRONX",,,"Closed",,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.","2023-09-29T20:25:00.000","08 BRONX","2057870177","BRONX","1009019","261462","PHONE","Unspecified","BRONX",,,,,,,,"40.88429212548419","-73.9104241532665","
,  
(40.88429212548419, -73.9104241532665)"
"58962051","2023-09-29T10:20:00.000","2023-09-29T10:40:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11369","25-53 89 STREET","89 STREET","25 AVE","30 AVE",,,"ADDRESS","EAST ELMHURST",,,"Closed",,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.","2023-09-29T10:40:00.000","03 QUEENS","4013630040","QUEENS","1017496","217100","PHONE","Unspecified","QUEENS",,,,,,,,"40.76250328441336","-73.87998734244093","
,  
(40.76250328441336, -73.87998734244093)"
"58957572","2023-09-29T10:20:00.000","2023-09-29T10:30:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11226","60 EAST   17 STREET","EAST   17 STREET","CATON AVE","CHURCH AVE",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.","2023-09-29T10:30:00.000","14 BROOKLYN","3050770021","BROOKLYN","994212","175957","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.649632377222076","-73.96409964677582","
,  
(40.649632377222076, -73.96409964677582)"
"58955966","2023-09-29T10:20:00.000","2023-09-29T16:40:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11215","591 4 AVENUE","4 AVENUE","PROSPECT EXPY","17 ST",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-29T16:40:00.000","07 BROOKLYN","3006280001","BROOKLYN","986155","181608","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.66514853042235","-73.99313329856625","
,  
(40.66514853042235, -73.99313329856625)"
"58959058","2023-09-29T10:20:00.000","2023-09-29T11:25:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11234","2278 RALPH AVENUE","RALPH AVENUE","E 66 ST","AVENUE M",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-29T11:25:00.000","18 BROOKLYN","3078570078","BROOKLYN","1007127","166089","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.62252288447026","-73.91759095543189","
,  
(40.62252288447026, -73.91759095543189)"
"58962183","2023-09-29T10:20:00.000","2023-09-30T10:55:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11203","1047 EAST   46 STREET","EAST   46 STREET","FARRAGUT RD","GLENWOOD RD",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.","2023-09-30T10:55:00.000","17 BROOKLYN","3050230037","BROOKLYN","1002968","170867","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.635647246626554","-73.93255952300439","
,  
(40.635647246626554, -73.93255952300439)"
"58962184","2023-09-29T10:20:00.000","2023-09-29T19:30:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"10465","2744 GIFFORD AVENUE","GIFFORD AVENUE","BALCOM AVE","SWINTON AVE",,,"ADDRESS","BRONX",,,"Closed",,"The Department of Environmental Protection investigated this complaint and resolved the street flooding.","2023-09-29T19:30:00.000","10 BRONX","2053070032","BRONX","1030422","242130","ONLINE","Unspecified","BRONX",,,,,,,,"40.83114564948538","-73.8331545834188","
,  
(40.83114564948538, -73.8331545834188)"
"58960582","2023-09-29T10:20:00.000","2023-09-29T17:00:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11357","2-57 149 PLACE","149 PLACE","BEND","3 AVE",,,"ADDRESS","WHITESTONE",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-29T17:00:00.000","07 QUEENS","4044930016","QUEENS","1034196","230168","PHONE","Unspecified","QUEENS",,,,,,,,"40.79829283745242","-73.81960605141109","
,  
(40.79829283745242, -73.81960605141109)"
"58965135","2023-09-29T10:20:00.000","2023-10-02T13:20:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"11434","144-69 BROADWAY","BROADWAY","MEADOW RD","MEADOW DR",,,"ADDRESS","JAMAICA",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-10-02T13:20:00.000","13 QUEENS","4133120119","QUEENS","1048349","182075","PHONE","Unspecified","QUEENS",,,,,,,,"40.66619851345631","-73.76894691143588","
,  
(40.66619851345631, -73.76894691143588)"
"58966726","2023-09-29T10:20:00.000",,"DEP","Department of Environmental Protection","Sewer","Manhole Overflow (Use Comments) (SA1)",,"11207",,,,,"JEROME STREET","SUTTER AVENUE","INTERSECTION","BROOKLYN",,,"Open",,,,"05 BROOKLYN",,"BROOKLYN","1015851","183661","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.67072736306731","-73.88608249696682","
,  
(40.67072736306731, -73.88608249696682)"
"58960654","2023-09-29T10:17:00.000","2023-09-29T11:30:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11231","IMLAY STREET","IMLAY STREET","COMMERCE STREET","VERONA STREET",,,"BLOCKFACE","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.","2023-09-29T11:30:00.000","06 BROOKLYN",,"BROOKLYN",,,"PHONE","Unspecified","BROOKLYN",,,,,,,,,,
"58959160","2023-09-29T10:17:00.000","2023-09-29T13:00:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11372","33-20 70 STREET","70 STREET","NORTHERN BLVD","34 AVE",,,"ADDRESS","JACKSON HEIGHTS",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-09-29T13:00:00.000","03 QUEENS","4012420015","QUEENS","1012952","213874","ONLINE","Unspecified","QUEENS",,,,,,,,"40.75366466465286","-73.89640419974658","
,  
(40.75366466465286, -73.89640419974658)"
"58962185","2023-09-29T10:17:00.000","2023-09-30T10:05:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11212","618 HOPKINSON AVENUE","HOPKINSON AVENUE","SUTTER AVE","BLAKE AVE",,,"ADDRESS","BROOKLYN",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-09-30T10:05:00.000","16 BROOKLYN","3035400038","BROOKLYN","1008482","181821","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.66570021248822","-73.91265337912932","
,  
(40.66570021248822, -73.91265337912932)"
"58962186","2023-09-29T10:17:00.000","2023-09-29T19:50:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"10465",,,,,"PENNYFIELD AVENUE","GLENNON PLACE","INTERSECTION","BRONX",,,"Closed",,"The Department of Environmental Protection investigated this complaint and resolved the street flooding.","2023-09-29T19:50:00.000","10 BRONX",,"BRONX","1037685","235714","ONLINE","Unspecified","BRONX",,,,,,,,"40.81349463187574","-73.80696044907626","
,  
(40.81349463187574, -73.80696044907626)"
"58959161","2023-09-29T10:17:00.000","2023-09-30T13:45:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11432","KINGSTON PLACE","KINGSTON PLACE","HENLEY ROAD","HIGHLAND AVENUE",,,"BLOCKFACE","QUEENS",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-09-30T13:45:00.000","08 QUEENS",,"QUEENS",,,"ONLINE","Unspecified","QUEENS",,,,,,,,,,
"58960653","2023-09-29T10:17:00.000","2023-09-29T13:23:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"10305","35 LANSING STREET","LANSING STREET","BEND","BALFOUR ST",,,"ADDRESS","STATEN ISLAND",,,"Closed",,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.","2023-09-29T13:23:00.000","02 STATEN ISLAND","5034050025","STATEN ISLAND","965015","154998","ONLINE","Unspecified","STATEN ISLAND",,,,,,,,"40.59208902455884","-74.06925800865733","
,  
(40.59208902455884, -74.06925800865733)"
"58955967","2023-09-29T10:17:00.000","2023-09-29T17:50:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11234","7009 AVENUE X","AVENUE X","E 70 ST","E 71 ST",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-29T17:50:00.000","18 BROOKLYN","3084480006","BROOKLYN","1011301","163199","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.614578678329295","-73.90256668714963","
,  
(40.614578678329295, -73.90256668714963)"
"58960681","2023-09-29T10:17:00.000","2023-09-29T17:55:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"10305","93 ROBIN ROAD","ROBIN ROAD","JACKSON AVE","DOTY AVE",,,"ADDRESS","STATEN ISLAND",,,"Closed",,"The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.","2023-09-29T17:55:00.000","02 STATEN ISLAND","5031170138","STATEN ISLAND","966159","155888","PHONE","Unspecified","STATEN ISLAND",,,,,,,,"40.59453430395765","-74.0651412790627","
,  
(40.59453430395765, -74.0651412790627)"
"58955864","2023-09-29T10:17:00.000","2023-09-30T12:55:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"11235",,,,,"EAST 23 STREET","EMMONS AVENUE","INTERSECTION","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.","2023-09-30T12:55:00.000","15 BROOKLYN",,"BROOKLYN","999831","151920","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.583647706674135","-73.94390576555314","
,  
(40.583647706674135, -73.94390576555314)"
"58957573","2023-09-29T10:17:00.000","2023-09-29T15:15:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11355","45-10 PARSONS BOULEVARD","PARSONS BOULEVARD","45 AVE","45 AVE",,,"ADDRESS","FLUSHING",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-29T15:15:00.000","07 QUEENS","4052050022","QUEENS","1035396","214563","PHONE","Unspecified","QUEENS",,,,,,,,"40.75545445159069","-73.81539070962884","
,  
(40.75545445159069, -73.81539070962884)"
"58959059","2023-09-29T10:17:00.000","2023-09-29T18:10:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11214","55 BAY   34 STREET","BAY   34 STREET","86 ST","BENSON AVE",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-29T18:10:00.000","11 BROOKLYN","3068620014","BROOKLYN","986492","157542","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.59909237992353","-73.99192655439599","
,  
(40.59909237992353, -73.99192655439599)"
