"Unnamed: 0","annotation_id","annotator","choice","created_at","id","image","labels","lead_time","q1","q2","response_1","response_2","sentiment_1","sentiment_2","updated_at"
120429,20487,"1","Drivable road","2024-07-13T01:14:34.497394Z",641,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_58c55736bcf90960e875f764f25b8d7f.jpg","",2.118,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, which is evident from the depth of the water reaching the wheels of the vehicles and the submerged traffic cones.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the presence of traffic cones indicating a closed-off area.",1,1,"2024-07-13T01:14:34.497415Z"
113571,20731,"1","Drivable road","2024-07-13T02:12:21.527874Z",642,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_416e92099e5620bdf5e442f94d92a4ca.jpg","",1.269,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, which is a significant hazard for vehicles and can lead to dangerous driving conditions.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the presence of a traffic cone indicating a hazardous condition.",1,1,"2024-07-13T02:12:21.527894Z"
53978,20901,"1","Flooded road","2024-07-13T02:24:48.406238Z",643,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_40b8cda1fb3754b64f2777cc903c031e.jpg","",1.085,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water covering the road, which is evident from the submerged vehicles and the depth of the water reaching the wheels of the cars.","Yes, the street in the image is flooded, with water covering the road and reaching the wheels of the vehicles.",1,1,"2024-07-13T02:24:48.406259Z"
111038,20825,"1","Drivable road","2024-07-13T02:16:49.322543Z",644,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_edcd2dcb41acb434c49ab4a5521c1821.jpg","",0.978,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating significant flooding.","Yes, the street appears to be flooded, as evidenced by the water covering the road and the reflections on the surface.",1,1,"2024-07-13T02:16:49.322563Z"
135347,20396,"1","Flooded road","2024-07-13T01:10:02.381404Z",645,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_bb98fff39931f405e802e3b3a5c2790e.jpg","",1.13,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, which is evident from the depth of the water reaching the wheels of the vehicles and the fact that the water level is higher than the wheels of the car in the foreground.","Yes, the street is flooded, as evidenced by the water covering the road and the vehicles' tires being submerged.",1,1,"2024-07-13T01:10:02.381424Z"
78808,20382,"1","Drivable road","2024-07-13T01:09:31.710323Z",646,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_237aad4bfe744219e93f077f168f546e.jpg","",0.961,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The road surface is visible and there are no signs of water accumulation that would indicate flooding.",0,0,"2024-07-13T01:09:31.710343Z"
75809,20508,"1","Drivable road","2024-07-13T01:15:20.403704Z",647,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_3525a3b12afb47aec2e63a6eab49eab8.jpg","",0.911,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image is not flooded. The cobblestone surface appears dry, and there are no visible signs of water accumulation on the road or the surrounding sidewalks.",0,0,"2024-07-13T01:15:20.403723Z"
117113,20908,"1","Drivable road","2024-07-13T02:25:30.557513Z",648,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_087af44fe8e9520e6eccf60a3a7727b4.jpg","",0.777,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image is not flooded. The road appears dry, and there are no signs of water accumulation on the pavement.",0,0,"2024-07-13T02:25:30.557533Z"
74305,20678,"1","Drivable road","2024-07-13T01:21:52.702848Z",649,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_754c4e6cda8951b56ecec474e143e22d.jpg","",0.997,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image is not flooded. The water on the road appears to be a result of recent rainfall, and the vehicles are driving on it without any visible signs of water accumulation that would indicate flooding.",0,0,"2024-07-13T01:21:52.702879Z"
107840,20854,"1","Drivable road","2024-07-13T02:18:54.951312Z",650,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_9bc63bce22516b0048d9844109ba4957.jpg","",1.903,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image is not flooded. The road appears to be dry, and there are no visible signs of water accumulation on the pavement.",0,0,"2024-07-13T02:18:54.951332Z"
42983,20787,"1","Flooded road","2024-07-13T02:15:30.959426Z",651,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_4568c283a7e937556901cf970f576ae3.jpg","",0.924,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating significant flooding.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the vehicles partially submerged.",1,1,"2024-07-13T02:15:30.959445Z"
88767,21202,"1","Flooded road","2024-07-13T02:54:46.976528Z",652,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_7a4a75a2af455ec578dded658b580e08.jpg","",1.118,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating significant flooding.","Yes, the street in the image is flooded, as evidenced by the water level reaching the wheels of the school bus and the reflections on the wet pavement.",1,1,"2024-07-13T02:54:46.976548Z"
109795,20332,"1","Flooded road","2024-07-13T01:06:17.779298Z",653,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_8555f3fe6794ef6a1b1468ff81b223ab.jpg","",1.2,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, which is a significant depth that can pose significant risks to vehicles and drivers.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the vehicles navigating through it.",1,1,"2024-07-13T01:06:17.779318Z"
17735,20679,"1","Drivable road","2024-07-13T01:21:54.350716Z",654,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_9c5e02e60b85cbe00235460de017d240.jpg","",1.211,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The road surface is visible and dry, and there are no signs of water accumulation on the pavement or the sides of the road.",0,0,"2024-07-13T01:21:54.350736Z"
153001,20985,"1","Drivable road","2024-07-13T02:35:51.106991Z",655,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_18ad8fc0bce9e9cabe8626f02acd930c.jpg","",10.951,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image is not flooded. The vehicles are driving on a dry road, and there are no visible signs of water accumulation on the road surface.",0,0,"2024-07-13T02:35:51.107011Z"
143348,20895,"1","Drivable road","2024-07-13T02:24:26.153786Z",656,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_293481a54f907dd207e7a8dc62c32a9e.jpg","",16.881,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","Yes, the street appears to be flooded, as evidenced by the water covering the road and the presence of traffic cones and barriers, indicating a response to the flooding.",0,1,"2024-07-13T02:24:26.153807Z"
113924,21021,"1","Drivable road","2024-07-13T02:39:32.631360Z",657,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b0f814dae71abb8310d24c60b4a21e75.jpg","",1.824,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The water on the road is likely due to recent rainfall, and there are no signs of standing water that would indicate flooding.",0,0,"2024-07-13T02:39:32.631380Z"
35174,21197,"1","Drivable road","2024-07-13T02:54:17.967540Z",658,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_1eca7af5ce907443060429428fdd3799.jpg","",4.731,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The road surface is visible and there are no signs of water accumulation that would indicate flooding.",0,0,"2024-07-13T02:54:17.967561Z"
