"annotation_id","annotator","choice","created_at","id","image","labels","lead_time","q1","q2","response_1","response_2","sentiment_1","sentiment_2","updated_at"
21506,"1","Drivable road","2024-07-13T03:20:06.881261Z",817,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_23c0e6c8495ce27c695923750d00e49a.jpg","",1.392,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, which is a significant hazard for drivers and can lead to dangerous driving conditions.","Yes, the street in the image appears to be flooded, as evidenced by the water covering the road surface and the reflections on the wet pavement.",1,1,"2024-07-13T03:20:06.881282Z"
22188,"1","Flooded road","2024-07-13T03:45:52.527674Z",818,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b20816ce09e197d0c16903fd0f7e0efb.jpg","",0.928,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the street, which is evident from the depth of the water reaching the wheels of the vehicles and the reflections on the wet surface.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the reflections on the surface.",1,1,"2024-07-13T03:45:52.527695Z"
21550,"1","Drivable road","2024-07-13T03:21:39.243481Z",819,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_3639ed50d1d949d9de8e04644148d6d2.jpg","",0.821,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating significant flooding.","Yes, the street in the image appears to be flooded, as evidenced by the water covering the road surface and the reflections on the pavement.",1,1,"2024-07-13T03:21:39.243500Z"
22646,"1","Drivable road","2024-07-13T04:04:01.011036Z",820,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a3bb74accde27ec71bd4e36eaa340039.jpg","",6.363,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water, particularly noticeable in the lower areas of the road and the surrounding infrastructure.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the presence of barriers and caution signs indicating a hazardous condition.",1,1,"2024-07-13T04:04:01.011056Z"
21776,"1","Drivable road","2024-07-13T03:31:59.372186Z",821,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_0afe08a31581fceaab178c48fa00ef47.jpg","",1.952,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating significant flooding.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the visible reflections on the surface.",1,1,"2024-07-13T03:31:59.372208Z"
21685,"1","Flooded road","2024-07-13T03:28:18.950229Z",822,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a256e5c88a301f2173f431eb40034049.jpg","",0.847,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the street, which is evident from the submerged wheels of the vehicles and the depth of the water reaching the lower parts of the cars.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the presence of a fire truck, which is typically dispatched to manage such emergencies.",1,1,"2024-07-13T03:28:18.950249Z"
21540,"1","Drivable road","2024-07-13T03:21:19.162593Z",823,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b1c5438de42ac184ff2d45fd5a660f1b.jpg","",1.079,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water in the area where the white van is parked. The water level reaches up to the wheels of the van, indicating significant flooding.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the presence of barriers to manage the flow.",1,1,"2024-07-13T03:21:19.162615Z"
21583,"1","Flooded road","2024-07-13T03:22:43.070048Z",824,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_d0218aedf7d1519c88b43b63878db5ba.jpg","",1.117,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water covering the street, which is evident from the submerged vehicles and the depth of the water reaching the wheels of the cars.","Yes, the street in the image is flooded, with water reaching the wheels of the vehicles.",1,1,"2024-07-13T03:22:43.070070Z"
22542,"1","Drivable road","2024-07-13T03:59:46.961762Z",825,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_494ed626c145225ca905fc5026adc22c.jpg","",0.74,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the street, indicating significant flooding.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the presence of a red traffic cone, which is typically used to warn drivers of hazardous conditions.",1,1,"2024-07-13T03:59:46.961783Z"
22545,"1","Drivable road","2024-07-13T03:59:52.186016Z",826,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ed6f4266923fba5745e542923a9ec9c2.jpg","",0.878,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The water on the road is likely due to recent rainfall, and there are no signs of standing water that would indicate flooding.",0,0,"2024-07-13T03:59:52.186035Z"
22599,"1","Drivable road","2024-07-13T04:01:59.894920Z",827,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_2590f4c311da807a180aac9251c9166f.jpg","",2.363,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating significant flooding.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the reflections on the wet surface.",1,1,"2024-07-13T04:01:59.894945Z"
21811,"1","Flooded road","2024-07-13T03:33:29.516080Z",828,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_dd8315cd163348ec04080b1966b15336.jpg","",1.177,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, which is a significant depth that can pose significant risks to vehicles and pedestrians.","Yes, the street is flooded, as evidenced by the water covering the road and the vehicles' tires being submerged.",1,1,"2024-07-13T03:33:29.516100Z"
22169,"1","Drivable road","2024-07-13T03:45:01.897263Z",829,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_d1737cae02520217082d4dc71be3b0dd.jpg","",0.97,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The road surface is dry, and there are no visible signs of water accumulation on the road or the surrounding areas.",0,0,"2024-07-13T03:45:01.897284Z"
22502,"1","Drivable road","2024-07-13T03:58:17.724240Z",830,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_e5434493b4d676fe9bd299ea63813bb1.jpg","",0.717,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The road surface is dry, and there are no visible signs of water accumulation on the road or the surrounding areas.",0,0,"2024-07-13T03:58:17.724261Z"
22261,"1","Drivable road","2024-07-13T03:49:12.365742Z",831,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_50e0eed08955644b262e7ef99dc15198.jpg","",0.97,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image is not flooded. The water on the road appears to be a result of recent rainfall, and the crosswalk lines are still visible, indicating that the water level is not high enough to cover the road.",0,0,"2024-07-13T03:49:12.365762Z"
22093,"1","Flooded road","2024-07-13T03:42:20.246483Z",832,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_37c189e6888906dc06bee4ad56c2f3f5.jpg","",1.918,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating significant flooding.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the reflections on the surface.",1,1,"2024-07-13T03:42:20.246503Z"
21362,"1","Drivable road","2024-07-13T03:15:17.448398Z",833,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_1cd5b84c7dd85cff7a5d58b0071b87c8.jpg","",0.952,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The road surface is dry, and there are no visible signs of water accumulation on the pavement.",0,0,"2024-07-13T03:15:17.448418Z"
22292,"1","Drivable road","2024-07-13T03:50:11.617304Z",834,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_81b442e757940c478f2142ac6808cce9.jpg","",0.983,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The water on the road is likely due to recent rainfall, and there are no signs of standing water that would indicate flooding.",0,0,"2024-07-13T03:50:11.617323Z"
